"code", "display", "parent"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-email", "Email [T]", "https://www.gov.uk/api/content/government/technology-guidance-digital-security"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-passwords", "Passwords [T]", "https://www.gov.uk/api/content/government/technology-guidance-digital-security"
"https://www.gov.uk/api/content/government/technology-guidance-phishing", "Phishing (T)", "https://www.gov.uk/api/content/government/technology-guidance-digital-security"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-identity-assurance", "Identity assurance [T]", "https://www.gov.uk/api/content/government/technology-guidance-digital-security"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-digital-service-security", "Digital service security [T]", "https://www.gov.uk/api/content/government/technology-guidance-digital-security"
"https://www.gov.uk/api/content/government/open-source-and-open-standards", "Open source and open standards", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-open-standards", "Open standards [T]", "https://www.gov.uk/api/content/government/open-source-and-open-standards"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-open-source", "Open source [T]", "https://www.gov.uk/api/content/government/open-source-and-open-standards"
"https://www.gov.uk/api/content/government/govuk-services", "GOV.UK services", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-performance-platform", "Performance platform [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govwifi", "GovWifi [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-pay", "GOV.UK Pay [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-registers", "GOV.UK Registers [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-proposition", "GOV.UK Proposition [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-platform-as-a-service", "GOV.UK Platform as a Service (PaaS) [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-verify", "GOV.UK Verify [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-govuk-notify", "GOV.UK Notify [T]", "https://www.gov.uk/api/content/government/govuk-services"
"https://www.gov.uk/api/content/government/networks-and-telecommunications", "Networks and telecommunications", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-telecommunications", "Telecommunications [T]", "https://www.gov.uk/api/content/government/networks-and-telecommunications"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-networking", "Networking [T]", "https://www.gov.uk/api/content/government/networks-and-telecommunications"
"https://www.gov.uk/api/content/government/design-and-build-of-government-services", "Design and build of government services", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-digital-service-standard", "Digital Service Standard [T]", "https://www.gov.uk/api/content/government/design-and-build-of-government-services"
"https://www.gov.uk/api/content/government/technology-guidance-technology-guidance-design-principles", "Design principles [T]", "https://www.gov.uk/api/content/government/design-and-build-of-government-services"
"https://www.gov.uk/api/content/government/content-publishing", "Government content and publishing [T]", "https://www.gov.uk/api/content/government/design-and-build-of-government-services"
"https://www.gov.uk/api/content/government/digital-inclusion", "Digital inclusion (government technology and digital services)", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/digital-accessibility", "Digital accessibility (government technology and digital services)", "https://www.gov.uk/api/content/government/government-technology-and-digital-services"
"https://www.gov.uk/api/content/government/sustainable-development", "Sustainable development", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/government/cyber-security", "Cyber security", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/government/europe", "Europe", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/government/european-single-market", "European single market [P]", "https://www.gov.uk/api/content/government/europe"
"https://www.gov.uk/api/content/government/european-union-laws-and-regulation-2", "European Union laws and regulation (level 2) ", "https://www.gov.uk/api/content/government/europe"
"https://www.gov.uk/api/content/government/european-funds", "European funds [P]", "https://www.gov.uk/api/content/government/europe"
"https://www.gov.uk/api/content/government/democracy", "Democracy", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/government/voting", "Voting [M] (level 2, government theme)", "https://www.gov.uk/api/content/government/democracy"
"https://www.gov.uk/api/content/government/constitutional-reform", "Constitutional affairs [P]", "https://www.gov.uk/api/content/government/democracy"
"https://www.gov.uk/api/content/government/legislative-process-2", "Legislative process (level 2)", "https://www.gov.uk/api/content/government/democracy"
"https://www.gov.uk/api/content/government/government-reform", "Government reform", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/government/postal-service-reform", "Postal service reform [P] ", "https://www.gov.uk/api/content/government/government-reform"
"https://www.gov.uk/api/content/government/civil-service-reform", "Civil service reform [P]", "https://www.gov.uk/api/content/government/government-reform"
"https://www.gov.uk/api/content/government/data", "Data", "https://www.gov.uk/api/content/government/all"
"https://www.gov.uk/api/content/work", "Work", null
"https://www.gov.uk/api/content/employment/secondments-with-government", "Secondments with government [T]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/government-graduate-schemes", "Government graduate schemes [T]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/self-employed", "Self-employment [T]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/business-tax-self-employed-tax-and-national-insurance", "Tax and National Insurance [T]", "https://www.gov.uk/api/content/employment/self-employed"
"https://www.gov.uk/api/content/employment/business-tax-self-employed-paying-hmrc", "Paying HMRC [T]", "https://www.gov.uk/api/content/employment/self-employed"
"https://www.gov.uk/api/content/employment/business-tax-self-employed-stopping-or-selling-your-business", "Stopping or selling your business [T]", "https://www.gov.uk/api/content/employment/self-employed"
"https://www.gov.uk/api/content/employment/business-tax-self-employed-managing-expenses", "Managing expenses [T]", "https://www.gov.uk/api/content/employment/self-employed"
"https://www.gov.uk/api/content/employment/business-tax-self-employed-self-assessment", "Self Assessment [T]", "https://www.gov.uk/api/content/employment/self-employed"
"https://www.gov.uk/api/content/employment/labour-market-reform", "Labour market reform [P]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/health-and-safety-reform", "Health and safety reform [P]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/work", "Work and disabled people [M]", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/working", "Working, jobs and pensions [M] (merged, level 2, work theme)", "https://www.gov.uk/api/content/work"
"https://www.gov.uk/api/content/employment/recruiting-hiring", "Recruiting and hiring (level 3, work theme, content from mainstream browse)", "https://www.gov.uk/api/content/employment/working"
"https://www.gov.uk/api/content/employment/finding-job", "Finding a job [M]", "https://www.gov.uk/api/content/employment/working"
"https://www.gov.uk/api/content/employment/tax-minimum-wage", "Your pay, tax and the National Minimum Wage [M]", "https://www.gov.uk/api/content/employment/working"
"https://www.gov.uk/api/content/employment/workplace-bullying-and-harassment", "Workplace bullying and harassment", "https://www.gov.uk/api/content/employment/working"
"https://www.gov.uk/api/content/employment/time-off", "Holidays, time off, sick leave, maternity and paternity leave [M]", "https://www.gov.uk/api/content/employment/working"
"https://www.gov.uk/api/content/employment/workplace-personal-pensions", "Workplace and personal pensions [M]", "https://www.gov.uk/api/content/employment/working"
